COUNTRY_ID,COUNTRY_NAME,TIME,ARRIVAL_VALUE,DEPARTURE_VALUE
AT,Austria,2002-01,483326,496291
AT,Austria,2002-02,504745,505222
AT,Austria,2002-03,612566,618710
AT,Austria,2002-04,589164,603010
AT,Austria,2002-05,676867,697082
AT,Austria,2002-06,764952,792080
AT,Austria,2002-07,791474,826048
AT,Austria,2002-08,831801,812282
AT,Austria,2002-09,803823,772269
AT,Austria,2002-10,685808,690397
AT,Austria,2002-11,564197,544298
AT,Austria,2002-12,555252,543137
AT,Austria,2003-01,555611,570371
AT,Austria,2003-02,558200,550985
AT,Austria,2003-03,611479,622063
AT,Austria,2003-04,586752,599515
AT,Austria,2003-05,662479,670688
AT,Austria,2003-06,775505,814700
AT,Austria,2003-07,831261,867945
AT,Austria,2003-08,905437,856904
AT,Austria,2003-09,839690,816946
AT,Austria,2003-10,746277,740338
AT,Austria,2003-11,619793,613943
AT,Austria,2003-12,632605,618611
AT,Austria,2004-01,618523,641086
AT,Austria,2004-02,643809,636938
AT,Austria,2004-03,704073,709712
AT,Austria,2004-04,746155,756553
AT,Austria,2004-05,826124,844382
AT,Austria,2004-06,893198,921667
AT,Austria,2004-07,975723,1038110
AT,Austria,2004-08,1008093,978067
AT,Austria,2004-09,974932,937601
AT,Austria,2004-10,834237,821615
AT,Austria,2004-11,677714,674432
AT,Austria,2004-12,693019,669196
AT,Austria,2005-01,673699,689094
AT,Austria,2005-02,666898,666544
AT,Austria,2005-03,795845,793768
AT,Austria,2005-04,771374,791513
AT,Austria,2005-05,900502,905534
AT,Austria,2005-06,949268,986015
AT,Austria,2005-07,1056533,1113721
AT,Austria,2005-08,1050790,1022332
AT,Austria,2005-09,1041518,1001762
AT,Austria,2005-10,875998,879579
AT,Austria,2005-11,732316,712949
AT,Austria,2005-12,744525,724852
AT,Austria,2006-01,737808,753336
AT,Austria,2006-02,728828,730175
AT,Austria,2006-03,830723,840653
AT,Austria,2006-04,865282,880278
AT,Austria,2006-05,935252,939272
AT,Austria,2006-06,1010759,1051025
AT,Austria,2006-07,1092379,1134250
AT,Austria,2006-08,1088540,1068300
AT,Austria,2006-09,1084711,1036187
AT,Austria,2006-10,910556,923249
AT,Austria,2006-11,770263,746782
AT,Austria,2006-12,809128,780616
AT,Austria,2007-01,785658,817508
AT,Austria,2007-02,803407,803158
AT,Austria,2007-03,941717,960460
AT,Austria,2007-04,930017,936345
AT,Austria,2007-05,991071,1001986
AT,Austria,2007-06,1084398,1122638
AT,Austria,2007-07,1160273,1204298
AT,Austria,2007-08,1186081,1149963
AT,Austria,2007-09,1162904,1120240
AT,Austria,2007-10,1026055,1044040
AT,Austria,2007-11,929815,899514
AT,Austria,2007-12,931140,892213
AT,Austria,2008-01,883745,914997
AT,Austria,2008-02,938110,943162
AT,Austria,2008-03,1092377,1103869
AT,Austria,2008-04,1010281,1025314
AT,Austria,2008-05,1108881,1116410
AT,Austria,2008-06,1145409,1183914
AT,Austria,2008-07,1185827,1231996
AT,Austria,2008-08,1213907,1189238
AT,Austria,2008-09,1157200,1116745
AT,Austria,2008-10,1010602,1007299
AT,Austria,2008-11,829473,826360
AT,Austria,2008-12,845345,814962
AT,Austria,2009-01,794208,825100
AT,Austria,2009-02,791724,788348
AT,Austria,2009-03,900796,912650
AT,Austria,2009-04,918276,931548
AT,Austria,2009-05,963242,973807
AT,Austria,2009-06,1020045,1039774
AT,Austria,2009-07,1108665,1165882
AT,Austria,2009-08,1120459,1099900
AT,Austria,2009-09,1091396,1038333
AT,Austria,2009-10,981391,984057
AT,Austria,2009-11,825427,823728
AT,Austria,2009-12,862058,829873
AT,Austria,2010-01,827763,856299
AT,Austria,2010-02,834518,826332
AT,Austria,2010-03,979330,1008687
AT,Austria,2010-04,866684,827176
AT,Austria,2010-05,1076565,1091966
AT,Austria,2010-06,1116861,1137436
AT,Austria,2010-07,1226481,1274078
AT,Austria,2010-08,1234769,1219237
AT,Austria,2010-09,1216218,1169854
AT,Austria,2010-10,1088345,1094738
AT,Austria,2010-11,915874,903242
AT,Austria,2010-12,892750,868936
AT,Austria,2011-01,883385,899349
AT,Austria,2011-02,867040,867058
AT,Austria,2011-03,1019379,1035821
AT,Austria,2011-04,1034613,1043207
AT,Austria,2011-05,1126752,1139298
AT,Austria,2011-06,1162263,1193343
AT,Austria,2011-07,1292032,1347186
AT,Austria,2011-08,1271832,1268022
AT,Austria,2011-09,1286942,1241281
AT,Austria,2011-10,1110406,1132350
AT,Austria,2011-11,960634,929073
AT,Austria,2011-12,955411,939592
AT,Austria,2012-01,921271,942016
AT,Austria,2012-02,939204,935186
AT,Austria,2012-03,1087943,1118622
AT,Austria,2012-04,1100857,1104100
AT,Austria,2012-05,1155762,1171129
AT,Austria,2012-06,1222273,1255090
AT,Austria,2012-07,1285821,1335626
AT,Austria,2012-08,1285692,1274161
AT,Austria,2012-09,1314786,1264472
AT,Austria,2012-10,1124687,1153295
AT,Austria,2012-11,958056,924467
AT,Austria,2012-12,959716,931373
AT,Austria,2013-01,888952,923034
AT,Austria,2013-02,890694,892711
AT,Austria,2013-03,1095953,1113885
AT,Austria,2013-04,1039636,1049271
AT,Austria,2013-05,1136879,1164453
AT,Austria,2013-06,1231239,1251382
AT,Austria,2013-07,1263837,1316901
AT,Austria,2013-08,1304640,1296445
AT,Austria,2013-09,1284465,1239148
AT,Austria,2013-10,1140202,1153551
AT,Austria,2013-11,949631,923185
AT,Austria,2013-12,969330,951530
AT,Austria,2014-01,914693,940505
AT,Austria,2014-02,915460,914142
AT,Austria,2014-03,1073643,1091905
AT,Austria,2014-04,1116348,1127009
AT,Austria,2014-05,1184577,1214552
AT,Austria,2014-06,1264015,1299151
AT,Austria,2014-07,1297001,1349411
AT,Austria,2014-08,1365185,1361318
AT,Austria,2014-09,1324063,1281966
AT,Austria,2014-10,1171879,1170180
AT,Austria,2014-11,940388,930454
AT,Austria,2014-12,970917,957038
AT,Austria,2015-01,892011,918112
AT,Austria,2015-02,892482,886116
AT,Austria,2015-03,1066079,1103035
AT,Austria,2015-04,1123597,1116205
AT,Austria,2015-05,1202198,1222168
AT,Austria,2015-06,1289451,1308334
AT,Austria,2015-07,1365504,1441259
AT,Austria,2015-08,1413954,1428797
AT,Austria,2015-09,1377383,1321146
AT,Austria,2015-10,1172296,1182296
AT,Austria,2015-11,959052,949997
AT,Austria,2015-12,960565,951563
AT,Austria,2016-01,901338,924446
AT,Austria,2016-02,924517,913529
AT,Austria,2016-03,1106652,1104896
AT,Austria,2016-04,1066537,1090282
AT,Austria,2016-05,1213053,1220667
AT,Austria,2016-06,1239212,1274506
AT,Austria,2016-07,1384484,1453890
AT,Austria,2016-08,1383998,1397797
AT,Austria,2016-09,1388535,1340885
AT,Austria,2016-10,1213016,1249603
AT,Austria,2016-11,1021912,985525
AT,Austria,2016-12,1057582,1044641
AT,Austria,2017-01,966389,981214
AT,Austria,2017-02,965697,961605
AT,Austria,2017-03,1131936,1133962
AT,Austria,2017-04,1229520,1253011
AT,Austria,2017-05,1283136,1278780
AT,Austria,2017-06,1325588,1361504
AT,Austria,2017-07,1439256,1505386
AT,Austria,2017-08,1434148,1436730
AT,Austria,2017-09,1432667,1382063
AT,Austria,2017-10,1232564,1263759
AT,Austria,2017-11,1023044,987270
AT,Austria,2017-12,1063950,1049009
AT,Austria,2018-01,965944,995981
AT,Austria,2018-02,1002384,992020
AT,Austria,2018-03,1222660,1249389
AT,Austria,2018-04,1244300,1260201
AT,Austria,2018-05,1314189,1335050
AT,Austria,2018-06,1435981,1461058
AT,Austria,2018-07,1543322,1617861
AT,Austria,2018-08,1602802,1612330
AT,Austria,2018-09,1577195,1527003
AT,Austria,2018-10,1431106,1481085
AT,Austria,2018-11,1259423,1200435
AT,Austria,2018-12,1300451,1298070
AT,Austria,2019-01,1152208,1182607
AT,Austria,2019-02,1207919,1195415
AT,Austria,2019-03,1457095,1475220
AT,Austria,2019-04,1506404,1531299
AT,Austria,2019-05,1539828,1554580
AT,Austria,2019-06,1672523,1713044
AT,Austria,2019-07,1752568,1824096
AT,Austria,2019-08,1788433,1787672
AT,Austria,2019-09,1715182,1661673
AT,Austria,2019-10,1566472,1593229
AT,Austria,2019-11,1352468,1294039
AT,Austria,2019-12,1430750,1417569
AT,Austria,2020-01,1291345,1312480
AT,Austria,2020-02,1297051,1283111
AT,Austria,2020-03,511498,512461
AT,Austria,2020-04,8218,4760
AT,Austria,2020-05,11591,9896
AT,Austria,2020-06,69903,72966
AT,Austria,2020-07,294421,328903
AT,Austria,2020-08,439432,430235
AT,Austria,2020-09,322700,298090
AT,Austria,2020-10,210088,206539
AT,Austria,2020-11,94484,95514
AT,Austria,2020-12,114915,124804
AT,Austria,2021-01,107029,101909
AT,Austria,2021-02,84087,81853
AT,Austria,2021-03,109644,115453
AT,Austria,2021-04,143592,136928
AT,Austria,2021-05,207378,207338
AT,Austria,2021-06,374143,397218
AT,Austria,2021-07,764539,848197
AT,Austria,2021-08,998890,950314
AT,Austria,2021-09,902177,832183
AT,Austria,2021-10,847344,847079
AT,Austria,2021-11,601908,600168
AT,Austria,2021-12,514424,529016
AT,Austria,2022-01,533211,496193
AT,Austria,2022-02,586246,579452
AT,Austria,2022-03,781967,792494
AT,Austria,2022-04,988366,1005280
AT,Austria,2022-05,1166852,1172721
AT,Austria,2022-06,1326736,1353190
AT,Austria,2022-07,1496063,1570602
AT,Austria,2022-08,1548113,1513253
AT,Austria,2022-09,1494422,1432386
AT,Austria,2022-10,1317220,1329584
AT,Austria,2022-11,1051262,997279
AT,Austria,2022-12,1109304,1108982
AT,Austria,2023-01,1030112,1041022
AT,Austria,2023-02,1025400,1015834
AT,Austria,2023-03,1235187,1258719
AT,Austria,2023-04,1357660,1361523
AT,Austria,2023-05,1483312,1480007
AT,Austria,2023-06,1562065,1583922
AT,Austria,2023-07,1706753,1780380
AT,Austria,2023-08,1734492,1715798
AT,Austria,2023-09,1665293,1591472
AT,Austria,2023-10,1479030,1518780
AT,Austria,2023-11,1196863,1115207
AT,Austria,2023-12,1266379,1263749
AT,Austria,2024-01,1117272,1132791
AT,Austria,2024-02,1177231,1167032
AT,Austria,2024-03,1342894,1360276
AT,Austria,2024-04,1426211,1424130
AT,Austria,2024-05,1554174,1558799
AT,Austria,2024-06,1666867,1664188
AT,Austria,2024-07,1799155,1858366
AT,Austria,2024-08,1865531,1821286
AT,Austria,2024-09,1735764,1661157
AT,Austria,2024-10,1588163,1612958
AT,Austria,2024-11,1275543,1185182
AT,Austria,2024-12,1355620,1366749
AT,Austria,2025-01,1159523,1161395
AT,Austria,2025-02,1183753,1173414
AT,Austria,2025-03,1348614,1331852
AT,Austria,2025-04,1512844,1529379
AT,Austria,2025-05,1574627,1571255
AT,Austria,2025-06,1647933,1668846
BA,Bosnia and Herzegovina,2021-01,10676,14121
BA,Bosnia and Herzegovina,2021-02,9128,9356
BA,Bosnia and Herzegovina,2021-03,14909,13003
BA,Bosnia and Herzegovina,2021-04,14693,8906
BA,Bosnia and Herzegovina,2021-05,27384,22445
BA,Bosnia and Herzegovina,2021-06,56294,40232
BA,Bosnia and Herzegovina,2021-07,74020,56127
BA,Bosnia and Herzegovina,2021-08,86625,109444
BA,Bosnia and Herzegovina,2021-09,58986,69962
BA,Bosnia and Herzegovina,2021-10,57089,60573
BA,Bosnia and Herzegovina,2021-11,37927,44361
BA,Bosnia and Herzegovina,2021-12,51635,39763
BA,Bosnia and Herzegovina,2022-01,31680,42458
BA,Bosnia and Herzegovina,2022-02,29596,29681
BA,Bosnia and Herzegovina,2022-03,46594,44276
BA,Bosnia and Herzegovina,2022-04,70744,61915
BA,Bosnia and Herzegovina,2022-05,87482,83388
BA,Bosnia and Herzegovina,2022-06,102524,85666
BA,Bosnia and Herzegovina,2022-07,137746,107589
BA,Bosnia and Herzegovina,2022-08,116875,140581
BA,Bosnia and Herzegovina,2022-09,86556,93142
BA,Bosnia and Herzegovina,2022-10,73446,72790
BA,Bosnia and Herzegovina,2022-11,51505,58171
BA,Bosnia and Herzegovina,2022-12,57439,51497
BA,Bosnia and Herzegovina,2023-01,55153,62710
BA,Bosnia and Herzegovina,2023-02,53038,51242
BA,Bosnia and Herzegovina,2023-03,67118,60478
BA,Bosnia and Herzegovina,2023-04,81060,73566
BA,Bosnia and Herzegovina,2023-05,94723,87971
BA,Bosnia and Herzegovina,2023-06,107919,88809
BA,Bosnia and Herzegovina,2023-07,144771,120618
BA,Bosnia and Herzegovina,2023-08,127157,145081
BA,Bosnia and Herzegovina,2023-09,82687,88401
BA,Bosnia and Herzegovina,2023-10,68125,69470
BA,Bosnia and Herzegovina,2023-11,48875,48676
BA,Bosnia and Herzegovina,2023-12,47133,42301
BE,Belgium,2002-01,39888,40755
BE,Belgium,2002-02,433256,442101
BE,Belgium,2002-03,527373,568411
BE,Belgium,2002-04,600439,595051
BE,Belgium,2002-05,653824,660834
BE,Belgium,2002-06,638018,682697
BE,Belgium,2002-07,718140,834299
BE,Belgium,2002-08,806315,710318
BE,Belgium,2002-09,746680,724137
BE,Belgium,2002-10,672223,675529
BE,Belgium,2002-11,540976,495226
BE,Belgium,2002-12,459291,496163
BE,Belgium,2003-01,476028,449182
BE,Belgium,2003-02,457304,475619
BE,Belgium,2003-03,565734,548321
BE,Belgium,2003-04,610862,660741
BE,Belgium,2003-05,648814,669338
BE,Belgium,2003-06,702994,737063
BE,Belgium,2003-07,759816,888453
BE,Belgium,2003-08,859410,759928
BE,Belgium,2003-09,758715,727717
BE,Belgium,2003-10,683023,688883
BE,Belgium,2003-11,551229,523788
BE,Belgium,2003-12,474015,522327
BE,Belgium,2004-01,539345,518602
BE,Belgium,2004-02,556267,578910
BE,Belgium,2004-03,646264,651990
BE,Belgium,2004-04,733508,783006
BE,Belgium,2004-05,785054,803826
BE,Belgium,2004-06,771760,809861
BE,Belgium,2004-07,862351,1029973
BE,Belgium,2004-08,947190,834158
BE,Belgium,2004-09,878360,843763
BE,Belgium,2004-10,764129,771670
BE,Belgium,2004-11,670713,613629
BE,Belgium,2004-12,555848,619948
BE,Belgium,2005-01,534669,498655
BE,Belgium,2005-02,570919,571473
BE,Belgium,2005-03,624519,690060
BE,Belgium,2005-04,778680,748044
BE,Belgium,2005-05,816052,818037
BE,Belgium,2005-06,804011,855557
BE,Belgium,2005-07,884578,1060748
BE,Belgium,2005-08,991322,846945
BE,Belgium,2005-09,896455,864322
BE,Belgium,2005-10,780582,788003
BE,Belgium,2005-11,690644,621482
BE,Belgium,2005-12,556537,624931
BE,Belgium,2006-01,595557,562165
BE,Belgium,2006-02,569123,617105
BE,Belgium,2006-03,714794,715689
BE,Belgium,2006-04,825890,862440
BE,Belgium,2006-05,890272,898752
BE,Belgium,2006-06,865694,925445
BE,Belgium,2006-07,950440,1121068
BE,Belgium,2006-08,1040035,905717
BE,Belgium,2006-09,960783,912373
BE,Belgium,2006-10,841719,861381
BE,Belgium,2006-11,738009,666247
BE,Belgium,2006-12,596024,671813
BE,Belgium,2007-01,649812,592839
BE,Belgium,2007-02,628362,635742
BE,Belgium,2007-03,767795,800583
BE,Belgium,2007-04,868895,884283
BE,Belgium,2007-05,925907,925019
BE,Belgium,2007-06,916320,977546
BE,Belgium,2007-07,1033486,1213404
BE,Belgium,2007-08,1147184,1000639
BE,Belgium,2007-09,1064982,1006647
BE,Belgium,2007-10,939269,955295
BE,Belgium,2007-11,843105,773347
BE,Belgium,2007-12,723877,783245
BE,Belgium,2008-01,743948,683383
BE,Belgium,2008-02,755933,759194
BE,Belgium,2008-03,852630,916328
BE,Belgium,2008-04,953419,963125
BE,Belgium,2008-05,1036067,1024246
BE,Belgium,2008-06,988807,1071809
BE,Belgium,2008-07,1085675,1272948
BE,Belgium,2008-08,1215937,1044971
BE,Belgium,2008-09,1081741,1030197
BE,Belgium,2008-10,956815,953356
BE,Belgium,2008-11,796769,750036
BE,Belgium,2008-12,685123,739742
BE,Belgium,2009-01,661684,618895
BE,Belgium,2009-02,636034,667578
BE,Belgium,2009-03,798374,772771
BE,Belgium,2009-04,920940,985139
BE,Belgium,2009-05,975417,982553
BE,Belgium,2009-06,963365,1028586
BE,Belgium,2009-07,1070719,1272957
BE,Belgium,2009-08,1236745,1038208
BE,Belgium,2009-09,1062255,1005286
BE,Belgium,2009-10,959309,957690
BE,Belgium,2009-11,837776,786597
BE,Belgium,2009-12,725820,778116
BE,Belgium,2010-01,709318,664024
BE,Belgium,2010-02,711757,714742
BE,Belgium,2010-03,845128,861270
BE,Belgium,2010-04,756398,808375
BE,Belgium,2010-05,1050720,1061138
BE,Belgium,2010-06,1026179,1101885
BE,Belgium,2010-07,1155702,1369679
BE,Belgium,2010-08,1329215,1119103
BE,Belgium,2010-09,1148807,1101883
BE,Belgium,2010-10,1082450,1088644
BE,Belgium,2010-11,928808,852867
BE,Belgium,2010-12,759590,829164
BE,Belgium,2011-01,806635,727437
BE,Belgium,2011-02,742436,755943
BE,Belgium,2011-03,951679,945071
BE,Belgium,2011-04,1053360,1109631
BE,Belgium,2011-05,1154455,1156218
BE,Belgium,2011-06,1138238,1192915
BE,Belgium,2011-07,1260111,1480498
BE,Belgium,2011-08,1398923,1202229
BE,Belgium,2011-09,1304946,1229377
BE,Belgium,2011-10,1130172,1148743
BE,Belgium,2011-11,965647,869477
BE,Belgium,2011-12,807197,887922
BE,Belgium,2012-01,820995,739930
BE,Belgium,2012-02,797678,813816
BE,Belgium,2012-03,948220,983147
BE,Belgium,2012-04,1118774,1134894
BE,Belgium,2012-05,1192196,1184189
BE,Belgium,2012-06,1175364,1257710
BE,Belgium,2012-07,1328772,1533539
BE,Belgium,2012-08,1450701,1294681
BE,Belgium,2012-09,1338993,1237583
BE,Belgium,2012-10,1137862,1153647
BE,Belgium,2012-11,963667,883996
BE,Belgium,2012-12,822500,890030
BE,Belgium,2013-01,817157,753774
BE,Belgium,2013-02,781168,791416
BE,Belgium,2013-03,942034,1009121
BE,Belgium,2013-04,1146720,1129336
BE,Belgium,2013-05,1211659,1217439
BE,Belgium,2013-06,1205013,1277339
BE,Belgium,2013-07,1318869,1546540
BE,Belgium,2013-08,1485663,1330259
BE,Belgium,2013-09,1367126,1250861
BE,Belgium,2013-10,1176316,1189404
BE,Belgium,2013-11,960276,884734
BE,Belgium,2013-12,874781,950148
BE,Belgium,2014-01,864780,803234
BE,Belgium,2014-02,802191,834406
BE,Belgium,2014-03,1032709,1004554
BE,Belgium,2014-04,1226594,1303618
BE,Belgium,2014-05,1313651,1327842
BE,Belgium,2014-06,1335746,1374988
BE,Belgium,2014-07,1409328,1684631
BE,Belgium,2014-08,1661693,1474024
BE,Belgium,2014-09,1499199,1400156
BE,Belgium,2014-10,1329759,1314131
BE,Belgium,2014-11,1107562,1031123
BE,Belgium,2014-12,951432,1030422
BE,Belgium,2015-01,955458,901282
BE,Belgium,2015-02,937152,951611
BE,Belgium,2015-03,1119705,1125614
BE,Belgium,2015-04,1321768,1368083
BE,Belgium,2015-05,1449820,1441426
BE,Belgium,2015-06,1412448,1479973
BE,Belgium,2015-07,1509942,1805424
BE,Belgium,2015-08,1760473,1537538
BE,Belgium,2015-09,1583843,1488902
BE,Belgium,2015-10,1431888,1419244
BE,Belgium,2015-11,1168848,1101174
BE,Belgium,2015-12,1002724,1086681
BE,Belgium,2016-01,1034441,972842
BE,Belgium,2016-02,1062840,1060693
BE,Belgium,2016-03,952887,1008954
BE,Belgium,2016-04,1010897,994729
BE,Belgium,2016-05,1362118,1343669
BE,Belgium,2016-06,1335550,1402115
BE,Belgium,2016-07,1474752,1737265
BE,Belgium,2016-08,1676322,1456229
BE,Belgium,2016-09,1536376,1453355
BE,Belgium,2016-10,1380561,1383482
BE,Belgium,2016-11,1215681,1101640
BE,Belgium,2016-12,1078276,1174214
BE,Belgium,2017-01,1076248,990415
BE,Belgium,2017-02,1022078,1065269
BE,Belgium,2017-03,1234275,1230269
BE,Belgium,2017-04,1432874,1460685
BE,Belgium,2017-05,1498679,1485198
BE,Belgium,2017-06,1459003,1527710
BE,Belgium,2017-07,1602601,1866950
BE,Belgium,2017-08,1806268,1601636
BE,Belgium,2017-09,1656026,1547182
BE,Belgium,2017-10,1491236,1491832
BE,Belgium,2017-11,1263406,1159628
BE,Belgium,2017-12,1109054,1201090
BE,Belgium,2018-01,1137721,1056983
BE,Belgium,2018-02,1088545,1111790
BE,Belgium,2018-03,1276154,1322966
BE,Belgium,2018-04,1526614,1539039
BE,Belgium,2018-05,1566970,1529275
BE,Belgium,2018-06,1517664,1598074
BE,Belgium,2018-07,1641511,1920637
BE,Belgium,2018-08,1857993,1645021
BE,Belgium,2018-09,1693303,1570906
BE,Belgium,2018-10,1505175,1492659
BE,Belgium,2018-11,1317749,1226597
BE,Belgium,2018-12,1169211,1262097
BE,Belgium,2019-01,1172186,1091888
BE,Belgium,2019-02,1083698,1112087
BE,Belgium,2019-03,1336526,1315960
BE,Belgium,2019-04,1525356,1595546
BE,Belgium,2019-05,1548555,1561965
BE,Belgium,2019-06,1611719,1654618
BE,Belgium,2019-07,1682297,1978972
BE,Belgium,2019-08,1903496,1658660
BE,Belgium,2019-09,1727876,1608364
BE,Belgium,2019-10,1566031,1567097
BE,Belgium,2019-11,1354688,1267872
BE,Belgium,2019-12,1236112,1335918
BE,Belgium,2020-01,1216892,1139999
BE,Belgium,2020-02,1168350,1192289
BE,Belgium,2020-03,574325,493075
BE,Belgium,2020-04,11067,6818
BE,Belgium,2020-05,12055,11162
BE,Belgium,2020-06,46607,63391
BE,Belgium,2020-07,337250,458812
BE,Belgium,2020-08,522344,415861
BE,Belgium,2020-09,316522,266132
BE,Belgium,2020-10,236249,239454
BE,Belgium,2020-11,167136,160397
BE,Belgium,2020-12,202134,264100
BE,Belgium,2021-01,217199,151974
BE,Belgium,2021-02,101967,91396
BE,Belgium,2021-03,102698,109316
BE,Belgium,2021-04,152107,153440
BE,Belgium,2021-05,250994,263385
BE,Belgium,2021-06,417787,514854
BE,Belgium,2021-07,796693,1091335
BE,Belgium,2021-08,1177286,955092
BE,Belgium,2021-09,1020323,905076
BE,Belgium,2021-10,969349,976684
BE,Belgium,2021-11,891381,789246
BE,Belgium,2021-12,653795,776624
BE,Belgium,2022-01,648219,525041
BE,Belgium,2022-02,618997,681069
BE,Belgium,2022-03,886912,861484
BE,Belgium,2022-04,1142329,1202198
BE,Belgium,2022-05,1284987,1277352
BE,Belgium,2022-06,1245240,1324129
BE,Belgium,2022-07,1456079,1758493
BE,Belgium,2022-08,1704577,1431912
BE,Belgium,2022-09,1504838,1406504
BE,Belgium,2022-10,1364628,1369088
BE,Belgium,2022-11,1137082,1012960
BE,Belgium,2022-12,1013847,1126286
BE,Belgium,2023-01,1042648,952152
BE,Belgium,2023-02,981696,1021020
BE,Belgium,2023-03,1182303,1164749
BE,Belgium,2023-04,1327979,1422890
BE,Belgium,2023-05,1530258,1483752
BE,Belgium,2023-06,1423930,1488348
BE,Belgium,2023-07,1517663,1798407
BE,Belgium,2023-08,1774155,1524657
BE,Belgium,2023-09,1582758,1492612
BE,Belgium,2023-10,1486103,1504272
BE,Belgium,2023-11,1218416,1095445
BE,Belgium,2023-12,1098393,1235550
BE,Belgium,2024-01,1109561,1004421
BE,Belgium,2024-02,1092397,1137985
BE,Belgium,2024-03,1246880,1265609
BE,Belgium,2024-04,1427548,1481323
BE,Belgium,2024-05,1603854,1548038
BE,Belgium,2024-06,1511760,1581228
BE,Belgium,2024-07,1606611,1921041
BE,Belgium,2024-08,1878596,1619432
BE,Belgium,2024-09,1646329,1546106
BE,Belgium,2024-10,1536784,1550850
BE,Belgium,2024-11,1332500,1205466
BE,Belgium,2024-12,1235254,1377136
BE,Belgium,2025-01,1181816,1079795
BE,Belgium,2025-02,1117298,1171920
BE,Belgium,2025-03,1340050,1273429
BE,Belgium,2025-04,1470033,1545573
BE,Belgium,2025-05,1615383,1568822
BG,Bulgaria,2007-01,102394,121667
BG,Bulgaria,2007-02,98676,101335
BG,Bulgaria,2007-03,114207,120978
BG,Bulgaria,2007-04,120546,124248
BG,Bulgaria,2007-05,241681,182601
BG,Bulgaria,2007-06,464034,403878
BG,Bulgaria,2007-07,610069,563981
BG,Bulgaria,2007-08,554087,622147
BG,Bulgaria,2007-09,366893,459741
BG,Bulgaria,2007-10,143052,185338
BG,Bulgaria,2007-11,103847,111800
BG,Bulgaria,2007-12,135537,117499
BG,Bulgaria,2008-01,110437,135405
BG,Bulgaria,2008-02,121973,124856
BG,Bulgaria,2008-03,138371,146144
BG,Bulgaria,2008-04,135203,144504
BG,Bulgaria,2008-05,270569,216836
BG,Bulgaria,2008-06,491550,415077
BG,Bulgaria,2008-07,605052,568377
BG,Bulgaria,2008-08,577703,652530
BG,Bulgaria,2008-09,376728,474363
BG,Bulgaria,2008-10,167065,203734
BG,Bulgaria,2008-11,120868,124999
BG,Bulgaria,2008-12,145473,127969
BG,Bulgaria,2009-01,132755,153240
BG,Bulgaria,2009-02,123862,127801
BG,Bulgaria,2009-03,134706,138976
BG,Bulgaria,2009-04,141857,147550
BG,Bulgaria,2009-05,242112,192731
BG,Bulgaria,2009-06,435883,365490
BG,Bulgaria,2009-07,553528,510868
BG,Bulgaria,2009-08,515988,581276
BG,Bulgaria,2009-09,307830,402414
BG,Bulgaria,2009-10,152006,179463
BG,Bulgaria,2009-11,118843,123144
BG,Bulgaria,2009-12,145795,127810
BG,Bulgaria,2010-01,131940,151308
BG,Bulgaria,2010-02,125742,128686
BG,Bulgaria,2010-03,143065,144838
BG,Bulgaria,2010-04,126434,133382
BG,Bulgaria,2010-05,246252,201327
BG,Bulgaria,2010-06,453472,370933
BG,Bulgaria,2010-07,618550,563735
BG,Bulgaria,2010-08,560708,641917
BG,Bulgaria,2010-09,330899,430072
BG,Bulgaria,2010-10,169065,196159
BG,Bulgaria,2010-11,127280,132897
BG,Bulgaria,2010-12,150149,130634
BG,Bulgaria,2011-01,135741,158072
BG,Bulgaria,2011-02,133321,136080
BG,Bulgaria,2011-03,148429,157339
BG,Bulgaria,2011-04,169953,163481
BG,Bulgaria,2011-05,257421,221575
BG,Bulgaria,2011-06,503250,404560
BG,Bulgaria,2011-07,674857,618807
BG,Bulgaria,2011-08,603976,686902
BG,Bulgaria,2011-09,360888,474655
BG,Bulgaria,2011-10,163467,188976
BG,Bulgaria,2011-11,122468,129367
BG,Bulgaria,2011-12,153284,127185
BG,Bulgaria,2012-01,128059,154189
BG,Bulgaria,2012-02,125532,128809
BG,Bulgaria,2012-03,149440,153949
BG,Bulgaria,2012-04,165188,170141
BG,Bulgaria,2012-05,252025,210304
BG,Bulgaria,2012-06,551977,429949
BG,Bulgaria,2012-07,717669,658471
BG,Bulgaria,2012-08,626111,715762
BG,Bulgaria,2012-09,346798,475131
BG,Bulgaria,2012-10,164754,186372
BG,Bulgaria,2012-11,129171,136542
BG,Bulgaria,2012-12,157013,131447
BG,Bulgaria,2013-01,132855,158120
BG,Bulgaria,2013-02,130301,130717
BG,Bulgaria,2013-03,151516,153596
BG,Bulgaria,2013-04,160271,163582
BG,Bulgaria,2013-05,277477,224799
BG,Bulgaria,2013-06,569024,442031
BG,Bulgaria,2013-07,717818,665664
BG,Bulgaria,2013-08,649283,742029
BG,Bulgaria,2013-09,368080,501892
BG,Bulgaria,2013-10,174065,199435
BG,Bulgaria,2013-11,137872,145501
BG,Bulgaria,2013-12,165278,141418
BG,Bulgaria,2014-01,142352,165918
BG,Bulgaria,2014-02,141333,144046
BG,Bulgaria,2014-03,157601,168419
BG,Bulgaria,2014-04,184297,180020
BG,Bulgaria,2014-05,289019,242766
BG,Bulgaria,2014-06,625298,484001
BG,Bulgaria,2014-07,743980,680465
BG,Bulgaria,2014-08,683116,797424
BG,Bulgaria,2014-09,365494,509785
